block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,
1,2016-11-03 12:41:29,The plane,plane,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,4.813,,,,
1,2016-11-03 12:41:29,The band,band,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.9898,,,,
1,2016-11-03 12:41:29,The movie,movie,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,4.241,,,,
1,2016-11-03 12:41:29,The match,match,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p3,s2,,,,1,4.9908,,,,
1,2016-11-03 12:41:29,seat,seat,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,6.327,,,,
1,2016-11-03 12:41:29,The queen,queen,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s1,,,,0,7.0234,The king,s1,assoc,
1,2016-11-03 12:41:29,The town,town,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p1,s1,,,,1,3.8383,,,,
1,2016-11-03 12:41:29,The pan,pan,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,8.3086,,,,
2,2016-11-03 12:45:31,The email,email,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.5943,,,,
2,2016-11-03 12:45:31,horse,horse,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.9062,,,,
2,2016-11-03 12:45:31,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.8494,,,,
2,2016-11-03 12:45:31,The wood,wood,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.4834,,,,
2,2016-11-03 12:45:31,ring,ring,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,11.9181,,,,
2,2016-11-03 12:45:31,map,map,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,7.8025,book,s1,coord,
2,2016-11-03 12:45:31,pan,pan,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,6.6472,,,,
2,2016-11-03 12:45:31,golf,golf,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.4283,,,,
2,2016-11-03 12:45:31,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,12.5141,,,,
2,2016-11-03 12:45:31,the sauce,sauce,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,6.7553,,,,
2,2016-11-03 12:45:31,The king,king,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p1,,,,1,7.6421,,,,
2,2016-11-03 12:45:31,hole (in a sock),hole,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.1933,,,,
2,2016-11-03 12:45:31,The finger,finger,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,4.2808,,,,
2,2016-11-03 12:45:31,the bus,bus,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.3529,,,,
2,2016-11-03 12:45:31,The air,air,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p1,,,,0,20.261,The fire,s2,assoc,
3,2016-11-03 12:49:38,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.0769,,,,
3,2016-11-03 12:49:38,a roof,roof,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.4763,,,,
3,2016-11-03 12:49:38,seat,seat,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.8266,,,,
3,2016-11-03 12:49:38,The match,match,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,3.607,,,,
3,2016-11-03 12:49:38,oil,oil,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,9.683,,,,
3,2016-11-03 12:49:38,The corner,corner,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.2709,,,,
3,2016-11-03 12:49:38,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.217,,,,
3,2016-11-03 12:49:38,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,16.2732,,,,
3,2016-11-03 12:49:38,The plant,plant,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,5.7888,,,,
3,2016-11-03 12:49:38,cloud,cloud,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.9236,,,,
3,2016-11-03 12:49:38,pop,pop,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.2599,,,,
3,2016-11-03 12:49:38,The queen,queen,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,9.6969,,,,
3,2016-11-03 12:49:38,The plane,plane,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.371,,,,
3,2016-11-03 12:49:38,book,book,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p1,,,,1,4.1674,,,,
3,2016-11-03 12:49:38,The band,band,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.7547,,,,
4,2016-11-03 14:23:28,flake,flake,noun_1syll_word,Word,NoNoise,1,0.2661,2,p2,s2,,,,1,15.7929,,,,
4,2016-11-03 14:23:28,maze,maze,noun_1syll_word,Word,NoNoise,1,0.2339,2,s2,p1,,,,0,7.9681,maid,p1,mp,
4,2016-11-03 14:23:28,car,car,noun_1syll_word,Word,NoNoise,1,0.1,2,s1,p1,,,,1,7.0379,,,,
4,2016-11-03 14:23:28,fork,fork,noun_1syll_word,Word,NoNoise,1,0.1964,2,s2,p2,,,,1,7.5768,,,,
4,2016-11-03 14:23:28,street,street,noun_1syll_word,Word,NoNoise,1,0.1,2,s2,p1,,,,1,11.5794,,,,
4,2016-11-03 14:23:28,heart,heart,noun_1syll_word,Word,NoNoise,1,0.1,2,p1,s1,,,,1,4.0843,,,,
4,2016-11-03 14:23:28,rain,rain,noun_1syll_word,Word,NoNoise,1,0.1,2,s1,p1,,,,1,5.1671,,,,
4,2016-11-03 14:23:28,hares,hares,noun_1syll_word,Word,NoNoise,1,0.2286,2,s2,p3,,,,1,6.4864,,,,
4,2016-11-03 14:23:28,dream,dream,noun_1syll_word,Word,NoNoise,1,0.2125,2,p1,s1,,,,1,8.869,,,,
4,2016-11-03 14:23:28,silk,silk,noun_1syll_word,Word,NoNoise,1,0.1643,2,p1,s2,,,,1,5.3974,,,,
4,2016-11-03 14:23:28,lump,lump,noun_1syll_word,Word,NoNoise,1,0.1643,2,s1,p1,,,,0,15.222,bump,p1,mp,
4,2016-11-03 14:23:28,splint,splint,noun_1syll_word,Word,NoNoise,1,0.2286,2,p2,s2,,,,1,7.7485,,,,
4,2016-11-03 14:23:28,the drip,drip,noun_1syll_phrase,Word,NoNoise,1,0.2339,2,p2,s1,,,,1,9.4385,,,,
4,2016-11-03 14:23:28,the scab,scab,noun_1syll_phrase,Word,NoNoise,1,0.2607,2,s1,p2,,,,1,7.3427,,,,
4,2016-11-03 14:23:28,The drink,drink,noun_1syll_phrase,Word,NoNoise,1,0.1,2,s2,p3,,,,0,13.4443,The straw,s2,assoc,
5,2016-11-03 14:28:35,golf,golf,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.5361,,,,
5,2016-11-03 14:28:35,mum,mum,noun_1syll_word,Word,NoNoise,0,0.1375,2,s2,p2,,,,0,13.4199,thumb,p2,mp,
5,2016-11-03 14:28:35,leg,leg,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.6291,,,,
5,2016-11-03 14:28:35,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.2546,,,,
5,2016-11-03 14:28:35,map,map,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.6696,,,,
5,2016-11-03 14:28:35,The daisy,daisy,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,4.876,,,,
5,2016-11-03 14:28:35,The honey,honey,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.6202,,,,
5,2016-11-03 14:28:35,gun,gun,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.8149,,,,
5,2016-11-03 14:28:35,The wood,wood,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,4.4873,,,,
5,2016-11-03 14:28:35,the bus,bus,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.4814,,,,
5,2016-11-03 14:28:35,orange,orange,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,4.9004,,,,
5,2016-11-03 14:28:35,hole (in a sock),hole,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.683,,,,
5,2016-11-03 14:28:35,The king,king,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,3.2631,,,,
5,2016-11-03 14:28:35,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.872,,,,
5,2016-11-03 14:28:35,The dinner,dinner,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,9.1741,,,,
6,2016-11-03 14:32:04,air,air,noun_1syll_word,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,5.0755,,,,
6,2016-11-03 14:32:04,seat,seat,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.5032,,,,
6,2016-11-03 14:32:04,the sauce,sauce,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.1534,,,,
6,2016-11-03 14:32:04,deck,deck,noun_1syll_word,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,8.5491,,,,
6,2016-11-03 14:32:04,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.7251,,,,
6,2016-11-03 14:32:04,The dresses,dresses,noun_2syll_phrase,Word,NoNoise,0,0.1643,2,p3,s1,,,,0,11.8885,The skirts,s1,assoc,
6,2016-11-03 14:32:04,a roof,roof,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.0467,,,,
6,2016-11-03 14:32:04,engine,engine,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.7512,,,,
6,2016-11-03 14:32:04,The air,air,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,7.7586,,,,
6,2016-11-03 14:32:04,medal,medal,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,6.0482,,,,
6,2016-11-03 14:32:04,honey,honey,noun_2syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.054,,,,
6,2016-11-03 14:32:04,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,7.0683,,,,
6,2016-11-03 14:32:04,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,7.7278,,,,
6,2016-11-03 14:32:04,The radio,radio,noun_3syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,5.4145,,,,
6,2016-11-03 14:32:04,The plant,plant,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,5.7307,,,,
7,2016-11-03 14:35:53,pig,pig,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.5111,,,,
7,2016-11-03 14:35:53,a tooth,tooth,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,p2,s2,,,,0,8.6407,a hoof,p2,close,
7,2016-11-03 14:35:53,pocket,pocket,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.3489,,,,
7,2016-11-03 14:35:53,muffin,muffin,noun_2syll_word,Word,NoNoise,0,0.1643,2,p2,s2,,,,1,3.5305,,,,
7,2016-11-03 14:35:53,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.4365,,,,
7,2016-11-03 14:35:53,mum,mum,noun_1syll_word,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,3.7392,,,,
7,2016-11-03 14:35:53,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.0005,,,,
7,2016-11-03 14:35:53,gun,gun,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,5.8909,,,,
7,2016-11-03 14:35:53,email,email,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.1526,,,,
7,2016-11-03 14:35:53,clothes,clothes,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,6.4777,,,,
7,2016-11-03 14:35:53,The mate,mate,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s1,p2,,,,1,3.9841,,,,
7,2016-11-03 14:35:53,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.237,,,,
7,2016-11-03 14:35:53,hole (in a sock),hole,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.9661,,,,
7,2016-11-03 14:35:53,The light,light,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,5.8365,,,,
7,2016-11-03 14:35:53,orange,orange,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.1245,,,,
8,2016-11-03 14:39:21,the eye,eye,noun_1syll_phrase,Word,NoNoise,1,0.1,2,p2,s1,,,,1,11.7777,,,,
8,2016-11-03 14:39:21,her hair,hair,noun_1syll_phrase,Word,NoNoise,1,0.1,2,p2,s1,,,,0,9.2398,her brush,s1,assoc,
8,2016-11-03 14:39:21,the drain,drain,noun_1syll_phrase,Word,NoNoise,1,0.1643,2,s2,p1,,,,1,3.6447,,,,
8,2016-11-03 14:39:21,The duck,duck,noun_1syll_phrase,Word,NoNoise,1,0.1322,2,s1,p2,,,,1,3.5721,,,,
8,2016-11-03 14:39:21,The mind,mind,noun_1syll_phrase,Word,NoNoise,1,0.2125,2,p1,s2,,,,1,3.7918,,,,
8,2016-11-03 14:39:21,letter,letter,noun_2syll_word,Word,NoNoise,1,0.1322,2,s1,p2,,,,0,11.6693,parcel,s1,coord,
8,2016-11-03 14:39:21,mother,mother,noun_2syll_word,Word,NoNoise,1,0.1,2,s1,p2,,,,1,5.4416,,,,
8,2016-11-03 14:39:21,meeting,meeting,noun_2syll_word,Word,NoNoise,1,0.2125,2,s1,p1,,,,1,4.6636,,,,
8,2016-11-03 14:39:21,grater,grater,noun_2syll_word,Word,NoNoise,1,0.2286,2,s1,p3,,,,0,14.0217,waiter,p3,mp,
8,2016-11-03 14:39:21,a staple,staple,noun_2syll_phrase,Word,NoNoise,1,0.2661,2,s2,p1,,,,0,9.1102,pin,s2,coord,
8,2016-11-03 14:39:21,a table,table,noun_2syll_phrase,Word,NoNoise,1,0.1,2,p3,s2,,,,0,8.0519,a chair,s2,coord,
8,2016-11-03 14:39:21,The window,window,noun_2syll_phrase,Word,NoNoise,1,0.1322,2,s2,p3,,,,1,4.0755,,,,
8,2016-11-03 14:39:21,The ladder,ladder,noun_2syll_phrase,Word,NoNoise,1,0.1643,2,p2,s1,,,,1,7.0954,,,,
8,2016-11-03 14:39:21,The summer,summer,noun_2syll_phrase,Word,NoNoise,1,0.175,2,s1,p1,,,,1,5.1104,,,,
8,2016-11-03 14:39:21,equipment,equipment,noun_3syll_word,Word,NoNoise,1,0.1322,2,p2,s2,,,,1,6.8126,,,,
9,2016-11-03 14:43:26,The note,note,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,5.5252,,,,
9,2016-11-03 14:43:26,The railway,railway,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,5.9184,,,,
9,2016-11-03 14:43:26,The step,step,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,5.974,,,,
9,2016-11-03 14:43:26,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,p2,s2,,,,1,6.7003,,,,
9,2016-11-03 14:43:26,spot,spot,noun_2syll_word,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,9.1332,,,,
9,2016-11-03 14:43:26,crowd,crowd,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,7.8972,,,,
9,2016-11-03 14:43:26,chocolate,chocolate,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.5798,,,,
9,2016-11-03 14:43:26,leg,leg,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,6.506,,,,
9,2016-11-03 14:43:26,The bone,bone,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,6.846,,,,
9,2016-11-03 14:43:26,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.6509,,,,
9,2016-11-03 14:43:26,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.9401,,,,
9,2016-11-03 14:43:26,The king,king,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,7.6557,,,,
9,2016-11-03 14:43:26,lighter,lighter,noun_2syll_word,Word,NoNoise,0,0.1643,2,p1,s1,,,,1,7.033,,,,
9,2016-11-03 14:43:26,medal,medal,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.4475,,,,
9,2016-11-03 14:43:26,lock,lock,noun_1syll_word,Word,NoNoise,0,0.1643,2,s2,p3,,,,0,15.922,key,s2,assoc,
10,2016-11-03 14:47:04,driver,driver,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,7.0513,,,,
10,2016-11-03 14:47:04,kid,kid,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.97,,,,
10,2016-11-03 14:47:04,the bus,bus,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.8686,,,,
10,2016-11-03 14:47:04,the shower,shower,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.0975,,,,
10,2016-11-03 14:47:04,The stone,stone,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,16.0565,,,,
10,2016-11-03 14:47:04,email,email,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,7.3396,,,,
10,2016-11-03 14:47:04,The juice,juice,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,p3,s2,,,,1,5.6385,,,,
10,2016-11-03 14:47:04,The oven,oven,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,9.5645,,,,
10,2016-11-03 14:47:04,ring,ring,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,5.4104,,,,
10,2016-11-03 14:47:04,The sheep,sheep,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,5.8502,,,,
10,2016-11-03 14:47:04,The oil,oil,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,10.4357,,,,
10,2016-11-03 14:47:04,clothes,clothes,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,10.1561,,,,
10,2016-11-03 14:47:04,pet,pet,noun_1syll_word,Word,NoNoise,0,0.1643,2,p3,s1,,,,1,5.5671,,,,
10,2016-11-03 14:47:04,pop,pop,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.4577,,,,
10,2016-11-03 14:47:04,woman,woman,noun_2syll_word,Word,NoNoise,0,0.1375,2,p2,s2,,,,1,10.5057,,,,
11,2016-11-03 14:50:40,chicken,chicken,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.1088,,,,
11,2016-11-03 14:50:40,The bone,bone,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.1258,,,,
11,2016-11-03 14:50:40,knife,knife,noun_2syll_word,Word,NoNoise,0,0.1643,2,p1,s2,,,,0,7.7171,fork,s2,coord,
11,2016-11-03 14:50:40,crowd,crowd,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,0,12.1638,loud,p3,close,
11,2016-11-03 14:50:40,The plane,plane,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.1962,,,,
11,2016-11-03 14:50:40,iron,iron,noun_2syll_word,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,10.6229,,,,
11,2016-11-03 14:50:40,golf,golf,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.4371,,,,
11,2016-11-03 14:50:40,his record,record,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,p3,s2,,,,1,6.2572,,,,
11,2016-11-03 14:50:40,gun,gun,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,4.9794,,,,
11,2016-11-03 14:50:40,The note,note,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.8675,,,,
11,2016-11-03 14:50:40,finger,finger,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,6.2655,,,,
11,2016-11-03 14:50:40,vehicle,vehicle,noun_2syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.9833,,,,
11,2016-11-03 14:50:40,pearl,pearl,noun_1syll_word,Word,NoNoise,0,0.1643,2,p2,s2,,,,1,8.8818,,,,
11,2016-11-03 14:50:40,The engine,engine,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,5.6876,,,,
11,2016-11-03 14:50:40,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.7477,,,,
12,2016-11-03 14:54:16,The museum,museum,noun_3syll_phrase,Word,NoNoise,1,0.1322,2,s2,p1,,,,1,6.2463,,,,
12,2016-11-03 14:54:16,the green tea,tea,noun_attributive,Word,NoNoise,1,0.1,2,s1,p1,,,,1,4.5876,,,,
12,2016-11-03 14:54:16,the brown saucer,saucer,noun_attributive,Word,NoNoise,1,0.1964,2,p2,s2,,,,1,7.9257,,,,
12,2016-11-03 14:54:16,The simple rug,rug,noun_attributive,Word,NoNoise,1,0.1964,2,p3,s1,,,,1,6.7605,,,,
12,2016-11-03 14:54:16,The white cup,cup,noun_attributive,Word,NoNoise,1,0.1,2,p3,s1,,,,0,19.6337,The white cub,p3,mp,
12,2016-11-03 14:54:16,a modest herd,herd,noun_attributive,Word,NoNoise,1,0.2018,2,s1,p1,,,,1,4.4679,,,,
12,2016-11-03 14:54:16,the boring ground,ground,noun_attributive,Word,NoNoise,1,0.1,2,s2,p2,,,,0,8.4528,the boring grass,s2,assoc,
12,2016-11-03 14:54:16,the big city,city,noun_attributive,Word,NoNoise,1,0.1,2,s1,p3,,,,1,3.3585,,,,
12,2016-11-03 14:54:16,the big toe,toe,noun_attributive,Word,NoNoise,1,0.1643,2,p3,s2,,,,0,6.5923,the big toad,p3,mp,
12,2016-11-03 14:54:16,the important grain,grain,noun_attributive,Word,NoNoise,1,0.1964,2,p2,s2,,,,0,6.7089,the important sweetcorn,s2,assoc,
12,2016-11-03 14:54:16,the brown couch,couch,noun_attributive,Word,NoNoise,1,0.1964,2,p1,s2,,,,1,6.2774,,,,
12,2016-11-03 14:54:16,flake,flake,noun_1syll_word,Word,NoNoise,1,0.2661,2,p1,s1,,,,0,23.6419,lake,p1,mp,
12,2016-11-03 14:54:16,maze,maze,noun_1syll_word,Word,NoNoise,1,0.2339,2,p1,s1,,,,1,6.7252,,,,
12,2016-11-03 14:54:16,car,car,noun_1syll_word,Word,NoNoise,1,0.1,2,s2,p2,,,,1,4.0481,,,,
12,2016-11-03 14:54:16,fork,fork,noun_1syll_word,Word,NoNoise,1,0.1964,2,s2,p2,,,,1,10.6522,,,,
