6,0,92,368,0,5,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,1,583,2331,0,0,target,,1,4,s1,,2,1,p1,,,,,,,,,,,,,,2,421,1683,0,0,target,,1,5,s2,,2,3,p3,,,,,,,,,,,,,,3,719,2870,0,3,p3,,1,0,target,,2,4,s1,,,,,,,,,,,,,,4,918,3654,0,0,target,,1,3,p3,,2,5,s2,,,,,,,,,,,,,,5,420,1679,0,5,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,6,440,1759,0,4,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,7,798,3180,0,1,p1,,1,0,target,,2,4,s1,,,,,,,,,,,,,,8,639,2551,0,4,s1,,1,1,p1,,2,0,target,,,,,,,,,,,,,,9,428,1711,0,1,p1,,1,0,target,,2,4,s1,,,,,,,,,,,,,,10,838,3340,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,11,715,2854,0,0,target,,1,3,s2,,2,1,p2,,,,,,,,,,,,,,12,901,3586,0,5,s2,,1,0,target,,2,3,p3,,,,,,,,,,,,,,13,361,1443,0,5,s2,,1,0,target,,2,3,p3,,,,,,,,,,,,,,14,415,1659,0,0,target,,1,2,p2,,2,4,s1,,,,,,,,,,,,,,0,1,74.6484,3,1,,,,,,1,0,28.52,1,2,0,,,,,2,1,142.5214,0,0,,,,,,3,1,2.6181,0,1,,,,,,4,1,2.8753,0,0,,,,,,5,1,2.7499,0,2,,,,,,6,1,3.0645,0,1,,,,,,7,1,2.6118,0,1,,,,,,8,1,3.6789,0,2,,,,,,9,1,106.0314,1,1,,,,,,10,1,44.757,1,1,,,,,,11,1,12.9419,0,0,,,,,,12,1,3.6543,0,1,,,,,,13,1,6.9655,0,1,,,,,,14,1,3.2977,0,0,,,,,,
6,0,356,1423,0,1,p1,,1,5,s2,,2,0,target,,,,,,,,,,,,,,1,220,880,0,0,target,,1,1,p1,,2,4,s1,,,,,,,,,,,,,,2,361,1443,0,4,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,3,501,2003,0,0,target,,1,2,p2,,2,3,s1,,,,,,,,,,,,,,4,37,148,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,5,411,1643,0,1,p1,,1,3,s1,,2,0,target,,,,,,,,,,,,,,6,646,2579,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,7,839,3344,0,0,target,,1,2,p2,,2,5,s2,,,,,,,,,,,,,,8,407,1627,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,9,137,548,0,2,p2,,1,0,target,,2,4,s1,,,,,,,,,,,,,,10,1096,4357,0,5,s2,,1,0,target,,2,3,p3,,,,,,,,,,,,,,11,443,1771,0,4,s1,,1,0,target,,2,2,p2,,,,,,,,,,,,,,12,1484,5889,0,4,s1,,1,3,p3,,2,0,target,,,,,,,,,,,,,,13,147,588,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,14,418,1671,0,0,target,,1,4,s1,,2,2,p2,,,,,,,,,,,,,,0,0,67.0764,1,1,0,2,,,,1,1,18.3259,1,0,,,,,,2,1,16.1934,1,1,,,,,,3,1,3.6012,0,0,,,,,,4,1,11.7141,0,1,,,,,,5,1,6.2619,0,2,,,,,,6,1,9.2338,0,0,,,,,,7,1,8.2609,1,0,,,,,,8,1,15.3048,1,0,,,,,,9,0,20.8286,1,0,1,,,,,10,0,27.6879,3,0,1,,,,,11,1,19.4407,1,1,,,,,,12,1,7.0461,1,2,,,,,,13,1,4.4628,0,1,,,,,,14,1,3.5353,0,0,,,,,,
7,0,325,1299,0,0,target,,1,4,s1,,2,3,p3,,,,,,,,,,,,,,1,428,1711,0,0,target,,1,5,s2,,2,3,p3,,,,,,,,,,,,,,2,721,2878,0,0,target,,1,4,s2,,2,2,p2,,,,,,,,,,,,,,3,155,620,0,3,p3,,1,5,s2,,2,0,target,,,,,,,,,,,,,,4,421,1683,0,5,s2,,1,0,target,,2,1,p1,,,,,,,,,,,,,,5,970,3862,0,0,target,,1,3,p3,,2,4,s1,,,,,,,,,,,,,,6,988,3933,0,2,p2,,1,4,s2,,2,0,target,,,,,,,,,,,,,,7,138,552,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,8,921,3666,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,9,174,696,0,3,p3,,1,0,target,,2,4,s1,,,,,,,,,,,,,,10,715,2854,0,1,p2,,1,0,target,,2,3,s2,,,,,,,,,,,,,,11,929,3698,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,12,1338,5313,0,3,p3,,1,5,s2,,2,0,target,,,,,,,,,,,,,,13,719,2870,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,14,362,1447,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,0,0,37.4134,3,2,1,0,,,,1,1,7.5495,1,0,,,,,,2,1,4.7249,0,0,,,,,,3,1,3.8553,0,2,,,,,,4,1,4.918,0,1,,,,,,5,1,4.8566,0,0,,,,,,6,1,3.795,0,2,,,,,,7,1,7.09,1,1,,,,,,8,1,44.8419,1,1,,,,,,9,1,5.7402,1,1,,,,,,10,1,8.1283,0,1,,,,,,11,1,4.0201,0,1,,,,,,12,0,16.115,1,1,2,,,,,13,1,4.2378,0,0,,,,,,14,0,22.1691,2,2,0,1,,,,
8,0,716,2858,0,0,target,,1,4,s2,,2,1,p1,,,,,,,,,,,,,,1,96,384,0,4,s2,,1,0,target,,2,2,p3,,,,,,,,,,,,,,2,388,1551,0,0,target,,1,3,p3,,2,4,s1,,,,,,,,,,,,,,3,352,1407,0,0,target,,1,5,s2,,2,3,p3,,,,,,,,,,,,,,4,501,2003,0,0,target,,1,3,s1,,2,1,p1,,,,,,,,,,,,,,5,296,1183,0,5,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,6,356,1423,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,7,411,1643,0,3,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,8,40,160,0,5,s2,,1,0,target,,2,3,p3,,,,,,,,,,,,,,9,839,3344,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,10,904,3598,0,1,p1,,1,0,target,,2,3,s1,,,,,,,,,,,,,,11,986,3925,0,3,s1,,1,2,p3,,2,0,target,,,,,,,,,,,,,,12,255,1020,0,3,p3,,1,0,target,,2,4,s1,,,,,,,,,,,,,,13,154,616,0,0,target,,1,1,p1,,2,4,s1,,,,,,,,,,,,,,14,646,2579,0,0,target,,1,3,p3,,2,5,s2,,,,,,,,,,,,,,0,1,3.7931,0,0,,,,,,1,1,2.7234,0,1,,,,,,2,1,2.8881,0,0,,,,,,3,1,2.655,0,0,,,,,,4,1,2.7508,0,0,,,,,,5,1,2.9247,0,1,,,,,,6,1,2.8363,0,0,,,,,,7,1,2.8671,0,2,,,,,,8,1,2.7312,0,1,,,,,,9,1,3.1946,0,1,,,,,,10,1,3.0566,0,1,,,,,,11,1,2.6471,0,2,,,,,,12,1,3.2889,0,1,,,,,,13,1,2.719,0,0,,,,,,14,1,2.6637,0,0,,,,,,
9,0,15,60,0,4,s1,,1,3,p3,,2,0,target,,,,,,,,,,,,,,1,429,1715,0,2,p2,,1,0,target,,2,5,s2,,,,,,,,,,,,,,2,362,1447,0,1,p1,,1,5,s2,,2,0,target,,,,,,,,,,,,,,3,421,1683,0,4,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,4,174,696,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,5,74,296,0,0,target,,1,2,p2,,2,4,s1,,,,,,,,,,,,,,6,849,3384,0,0,target,,1,1,p1,,2,4,s1,,,,,,,,,,,,,,7,805,3208,0,1,p1,,1,3,s1,,2,0,target,,,,,,,,,,,,,,8,1338,5313,0,5,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,9,156,624,0,4,s1,,1,0,target,,2,2,p2,,,,,,,,,,,,,,10,155,620,0,4,s1,,1,0,target,,2,2,p2,,,,,,,,,,,,,,11,718,2866,0,2,p3,,1,0,target,,2,3,s1,,,,,,,,,,,,,,12,92,368,0,5,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,13,918,3654,0,5,s2,,1,3,p3,,2,0,target,,,,,,,,,,,,,,14,426,1703,0,5,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,0,1,2.7973,0,2,,,,,,1,0,282.7843,0,0,2,1,,,,2,0,4466.04,0,0,2,,,,,3,1,3.1685,0,2,,,,,,4,1,2.9086,0,1,,,,,,5,1,2.4076,0,0,,,,,,6,1,3.2125,0,0,,,,,,7,1,3.236,0,2,,,,,,8,1,3.272,0,1,,,,,,9,1,2.9383,0,1,,,,,,10,1,2.6213,0,1,,,,,,11,1,2.7325,0,1,,,,,,12,1,2.4726,0,2,,,,,,13,1,3.246,0,2,,,,,,14,1,2.8473,0,2,,,,,,
10,0,411,1643,0,0,target,,1,1,p1,,2,3,s1,,,,,,,,,,,,,,1,376,1503,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,2,40,160,0,4,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,3,597,2385,0,5,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,4,594,2373,0,4,s1,,1,1,p1,,2,0,target,,,,,,,,,,,,,,5,415,1659,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,6,428,1711,0,1,p1,,1,0,target,,2,4,s1,,,,,,,,,,,,,,7,152,608,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,8,1083,4307,0,2,p2,,1,4,s2,,2,0,target,,,,,,,,,,,,,,9,352,1407,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,10,366,1463,0,4,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,11,154,616,0,4,s1,,1,3,p3,,2,0,target,,,,,,,,,,,,,,12,1166,4631,0,3,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,13,96,384,0,1,p1,,1,4,s2,,2,0,target,,,,,,,,,,,,,,14,583,2331,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,0,1,17.8086,0,0,,,,,,1,1,3.6615,0,2,,,,,,2,1,5.0754,0,2,,,,,,3,1,2.7624,0,2,,,,,,4,1,2.9017,0,2,,,,,,5,1,3.0657,0,1,,,,,,6,1,3.7794,0,1,,,,,,7,1,5.0653,0,2,,,,,,8,1,2.7884,0,2,,,,,,9,1,2.9343,0,1,,,,,,10,1,2.8789,0,1,,,,,,11,1,2.8123,0,2,,,,,,12,1,3.0438,0,1,,,,,,13,1,3.1504,0,2,,,,,,14,1,3.3752,0,1,,,,,,
11,0,920,3662,0,3,p3,,1,5,s2,,2,0,target,,,,,,,,,,,,,,1,92,368,0,2,p2,,1,0,target,,2,5,s2,,,,,,,,,,,,,,2,426,1703,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,3,581,2323,0,2,p2,,1,0,target,,2,4,s1,,,,,,,,,,,,,,4,1338,5313,0,0,target,,1,4,s1,,2,1,p1,,,,,,,,,,,,,,5,155,620,0,1,p1,,1,0,target,,2,4,s1,,,,,,,,,,,,,,6,435,1739,0,5,s2,,1,3,p3,,2,0,target,,,,,,,,,,,,,,7,174,696,0,5,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,8,9,36,0,4,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,9,150,600,0,4,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,10,901,3586,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,11,705,2815,0,0,target,,1,4,s1,,2,2,p2,,,,,,,,,,,,,,12,905,3602,0,2,p2,,1,0,target,,2,3,s1,,,,,,,,,,,,,,13,805,3208,0,0,target,,1,4,s2,,2,1,p1,,,,,,,,,,,,,,14,718,2866,0,1,p2,,1,0,target,,2,4,s2,,,,,,,,,,,,,,0,1,3.9178,0,2,,,,,,1,1,2.6318,0,1,,,,,,2,1,3.1055,0,2,,,,,,3,1,2.6955,0,1,,,,,,4,1,3.0078,0,0,,,,,,5,1,3.0082,0,1,,,,,,6,1,3.1241,0,2,,,,,,7,1,2.9074,0,1,,,,,,8,1,2.7038,0,2,,,,,,9,1,3.2266,0,1,,,,,,10,1,2.8707,0,0,,,,,,11,1,2.5887,0,0,,,,,,12,1,3.4417,0,1,,,,,,13,1,2.7984,0,0,,,,,,14,1,2.9582,0,1,,,,,,
12,0,494,1975,0,1,p1,,1,3,s1,,2,0,target,,,,,,,,,,,,,,1,495,1979,0,3,s1,,1,1,p1,,2,0,target,,,,,,,,,,,,,,2,496,1983,0,4,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,3,497,1987,0,0,target,,1,4,s2,,2,1,p1,,,,,,,,,,,,,,4,498,1991,0,4,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,5,499,1995,0,0,target,,1,3,s1,,2,2,p2,,,,,,,,,,,,,,6,500,1999,0,0,target,,1,4,s2,,2,2,p2,,,,,,,,,,,,,,7,806,3212,0,1,p1,,1,3,s1,,2,0,target,,,,,,,,,,,,,,8,807,3216,0,1,p1,,1,4,s2,,2,0,target,,,,,,,,,,,,,,9,808,3220,0,0,target,,1,3,s1,,2,1,p1,,,,,,,,,,,,,,10,1065,4235,0,2,p2,,1,0,target,,2,3,s1,,,,,,,,,,,,,,11,1074,4271,0,0,target,,1,1,p1,,2,4,s2,,,,,,,,,,,,,,12,1075,4275,0,3,s1,,1,0,target,,2,2,p2,,,,,,,,,,,,,,13,1076,4279,0,4,s2,,1,0,target,,2,1,p1,,,,,,,,,,,,,,14,1077,4283,0,4,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,0,1,2.9712,0,2,,,,,,1,1,2.6585,0,2,,,,,,2,1,3.016,0,2,,,,,,3,1,3.7371,0,0,,,,,,4,1,3.5572,0,2,,,,,,5,1,3.1822,0,0,,,,,,6,1,5.5724,0,0,,,,,,7,1,2.9431,0,2,,,,,,8,1,2.6514,0,2,,,,,,9,1,2.4855,0,0,,,,,,10,1,3.118,0,1,,,,,,11,1,4.5546,0,0,,,,,,12,1,3.1161,0,1,,,,,,13,1,3.3589,0,1,,,,,,14,1,2.7938,0,2,,,,,,
13,0,366,1463,0,3,p3,,1,4,s1,,2,0,target,,,,,,,,,,,,,,1,1166,4631,0,3,s1,,1,0,target,,2,2,p2,,,,,,,,,,,,,,2,420,1679,0,2,p2,,1,0,target,,2,5,s2,,,,,,,,,,,,,,3,352,1407,0,1,p1,,1,5,s2,,2,0,target,,,,,,,,,,,,,,4,178,712,0,0,target,,1,4,s1,,2,3,p3,,,,,,,,,,,,,,5,904,3598,0,4,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,6,154,616,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,7,125,500,0,4,s1,,1,3,p3,,2,0,target,,,,,,,,,,,,,,8,1096,4357,0,0,target,,1,5,s2,,2,2,p2,,,,,,,,,,,,,,9,716,2858,0,1,p1,,1,0,target,,2,3,s1,,,,,,,,,,,,,,10,636,2539,0,1,p1,,1,0,target,,2,3,s1,,,,,,,,,,,,,,11,1083,4307,0,0,target,,1,2,p2,,2,5,s3,,,,,,,,,,,,,,12,376,1503,0,0,target,,1,3,p3,,2,5,s2,,,,,,,,,,,,,,13,147,588,0,5,s2,,1,0,target,,2,1,p1,,,,,,,,,,,,,,14,441,1763,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,0,1,2.7085,0,2,,,,,,1,1,3.0368,0,1,,,,,,2,1,3.1487,0,1,,,,,,3,1,2.5073,0,2,,,,,,4,1,2.9972,0,0,,,,,,5,1,2.9626,0,2,,,,,,6,1,2.649,0,0,,,,,,7,1,2.6748,0,2,,,,,,8,1,3.104,0,0,,,,,,9,0,5.6933,0,0,1,,,,,10,1,2.6921,0,1,,,,,,11,1,2.7571,0,0,,,,,,12,1,2.8632,0,0,,,,,,13,1,3.1575,0,1,,,,,,14,1,3.113,0,1,,,,,,
14,0,83,332,0,1,p1,,1,3,s1,,2,0,target,,,,,,,,,,,,,,1,406,1623,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,2,715,2854,0,0,target,,1,1,p2,,2,2,s1,,,,,,,,,,,,,,3,1484,5889,0,4,s1,,1,3,p3,,2,0,target,,,,,,,,,,,,,,4,100,400,0,0,target,,1,5,s2,,2,3,p3,,,,,,,,,,,,,,5,920,3662,0,0,target,,1,1,p1,,2,5,s2,,,,,,,,,,,,,,6,276,1103,0,0,target,,1,2,p2,,2,5,s2,,,,,,,,,,,,,,7,973,3874,0,2,p2,,1,0,target,,2,4,s1,,,,,,,,,,,,,,8,705,2815,0,0,target,,1,1,p1,,2,5,s2,,,,,,,,,,,,,,9,717,2862,0,0,target,,1,1,p1,,2,3,s1,,,,,,,,,,,,,,10,56,224,0,0,target,,1,4,s1,,2,3,p3,,,,,,,,,,,,,,11,152,608,0,5,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,12,85,340,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,13,429,1715,0,0,target,,1,1,p1,,2,4,s1,,,,,,,,,,,,,,14,92,368,0,4,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,0,1,2.7667,0,2,,,,,,1,1,2.8659,0,1,,,,,,2,1,2.694,0,0,,,,,,3,1,3.3599,0,2,,,,,,4,1,2.885,0,0,,,,,,5,1,2.8852,0,0,,,,,,6,1,2.9198,0,0,,,,,,7,1,3.1359,0,1,,,,,,8,1,2.7609,0,0,,,,,,9,1,3.911,0,0,,,,,,10,1,3.1048,0,0,,,,,,11,1,2.942,0,2,,,,,,12,1,2.8276,0,1,,,,,,13,1,3.0319,0,0,,,,,,14,1,2.7398,0,1,,,,,,
15,0,362,1447,0,5,s2,,1,3,p3,,2,0,target,,,,,,,,,,,,,,1,154,616,0,0,target,,1,3,p3,,2,5,s2,,,,,,,,,,,,,,2,420,1679,0,0,target,,1,1,p1,,2,5,s2,,,,,,,,,,,,,,3,918,3654,0,4,s1,,1,1,p1,,2,0,target,,,,,,,,,,,,,,4,919,3658,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,5,40,160,0,4,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,6,18,72,0,3,p3,,1,0,target,,2,5,s2,,,,,,,,,,,,,,7,596,2381,0,1,p2,,1,4,s2,,2,0,target,,,,,,,,,,,,,,8,555,2219,0,0,target,,1,4,s1,,2,2,p2,,,,,,,,,,,,,,9,441,1763,0,4,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,10,366,1463,0,5,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,11,851,3392,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,12,376,1503,0,3,p3,,1,4,s1,,2,0,target,,,,,,,,,,,,,,13,599,2393,0,1,p1,,1,4,s1,,2,0,target,,,,,,,,,,,,,,14,662,2643,0,5,s2,,1,3,p3,,2,0,target,,,,,,,,,,,,,,0,1,3.8076,0,2,,,,,,1,1,2.5585,0,0,,,,,,2,1,3.841,0,0,,,,,,3,1,3.0912,0,2,,,,,,4,1,3.0704,0,1,,,,,,5,1,2.5159,0,2,,,,,,6,1,4.8565,0,1,,,,,,7,1,4.0058,0,2,,,,,,8,0,9.4436,0,1,0,,,,,9,1,3.0277,0,2,,,,,,10,1,2.7153,0,2,,,,,,11,1,3.4255,0,2,,,,,,12,1,2.9258,0,2,,,,,,13,1,5.3393,0,2,,,,,,14,1,4.6621,0,2,,,,,,
16,0,1256,4986,0,4,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,1,1515,6013,0,2,p2,,1,0,target,,2,4,s2,,,,,,,,,,,,,,2,1516,6017,0,4,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,3,1517,6021,0,0,target,,1,1,p1,,2,3,s1,,,,,,,,,,,,,,4,1518,6025,0,0,target,,1,2,p2,,2,4,s2,,,,,,,,,,,,,,5,1519,6029,0,0,target,,1,3,s1,,2,2,p2,,,,,,,,,,,,,,6,1520,6033,0,0,target,,1,3,s1,,2,2,p2,,,,,,,,,,,,,,7,1521,6037,0,0,target,,1,1,p1,,2,3,s1,,,,,,,,,,,,,,8,1522,6041,0,4,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,9,1523,6045,0,0,target,,1,4,s2,,2,1,p1,,,,,,,,,,,,,,10,221,884,0,1,p1,,1,0,target,,2,4,s2,,,,,,,,,,,,,,11,222,888,0,2,p2,,1,4,s2,,2,0,target,,,,,,,,,,,,,,12,223,892,0,4,s2,,1,2,p2,,2,0,target,,,,,,,,,,,,,,13,224,896,0,0,target,,1,4,s2,,2,2,p2,,,,,,,,,,,,,,14,225,900,0,0,target,,1,3,s1,,2,1,p1,,,,,,,,,,,,,,0,1,2.7996,0,2,,,,,,1,1,2.9269,0,1,,,,,,2,1,3.1516,0,2,,,,,,3,1,2.9018,0,0,,,,,,4,0,7.9948,0,1,2,0,,,,5,1,3.6403,0,0,,,,,,6,1,2.8847,0,0,,,,,,7,1,2.8074,0,0,,,,,,8,1,3.1261,0,1,,,,,,9,1,4.0072,0,0,,,,,,10,1,2.7283,0,1,,,,,,11,1,3.3195,0,2,,,,,,12,1,2.7866,0,2,,,,,,13,1,2.4169,0,0,,,,,,14,1,3.2135,0,0,,,,,,
17,0,100,400,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,1,654,2611,0,3,s1,,1,1,p1,,2,0,target,,,,,,,,,,,,,,2,714,2850,0,1,p1,,1,0,target,,2,4,s1,,,,,,,,,,,,,,3,1126,4475,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,4,564,2255,0,1,p1,,1,0,target,,2,3,s2,,,,,,,,,,,,,,5,920,3662,0,3,p3,,1,5,s2,,2,0,target,,,,,,,,,,,,,,6,319,1275,0,2,p2,,1,4,s1,,2,0,target,,,,,,,,,,,,,,7,76,304,0,1,p1,,1,0,target,,2,5,s2,,,,,,,,,,,,,,8,83,332,0,2,p3,,1,0,target,,2,3,s1,,,,,,,,,,,,,,9,717,2862,0,3,s1,,1,0,target,,2,2,p2,,,,,,,,,,,,,,10,365,1459,0,2,p2,,1,4,s1,,2,0,target,,,,,,,,,,,,,,11,356,1423,0,2,p2,,1,0,target,,2,4,s1,,,,,,,,,,,,,,12,411,1643,0,2,p2,,1,4,s2,,2,0,target,,,,,,,,,,,,,,13,427,1707,0,0,target,,1,3,p3,,2,5,s2,,,,,,,,,,,,,,14,956,3806,0,0,target,,1,5,s2,,2,3,p3,,,,,,,,,,,,,,0,1,2.7698,0,1,,,,,,1,1,2.8596,0,2,,,,,,2,1,7389.959,1,1,,,,,,3,1,3.5642,0,2,,,,,,4,1,3.2346,0,1,,,,,,5,1,2.8012,0,2,,,,,,6,1,3.0766,0,2,,,,,,7,1,3.7741,0,1,,,,,,8,1,2.5492,0,1,,,,,,9,1,2.4634,0,1,,,,,,10,1,3.5042,0,2,,,,,,11,1,4.6777,0,1,,,,,,12,1,11.1319,0,2,,,,,,13,1,2.9935,0,0,,,,,,14,1,2.8605,0,0,,,,,,
18,0,952,3790,0,4,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,1,366,1463,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,2,30,120,0,5,s2,,1,0,target,,2,3,p3,,,,,,,,,,,,,,3,1095,4353,0,1,p1,,1,0,target,,2,2,s1,,,,,,,,,,,,,,4,698,2787,0,5,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,5,376,1503,0,1,p1,,1,5,s2,,2,0,target,,,,,,,,,,,,,,6,1324,5257,0,4,s2,,1,1,p1,,2,0,target,,,,,,,,,,,,,,7,315,1259,0,3,p3,,1,0,target,,2,4,s1,,,,,,,,,,,,,,8,662,2643,0,2,p2,,1,4,s1,,2,0,target,,,,,,,,,,,,,,9,81,324,0,4,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,10,645,2575,0,2,p2,,1,5,s2,,2,0,target,,,,,,,,,,,,,,11,851,3392,0,0,target,,1,1,p1,,2,5,s2,,,,,,,,,,,,,,12,441,1763,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,13,313,1251,0,2,p2,,1,0,target,,2,5,s2,,,,,,,,,,,,,,14,317,1267,0,0,target,,1,2,p2,,2,4,s1,,,,,,,,,,,,,,0,1,4.6195,0,2,,,,,,1,1,2.9766,0,2,,,,,,2,0,5.2907,0,2,1,,,,,3,1,3.0074,0,1,,,,,,4,1,2.6183,0,2,,,,,,5,1,2.8349,0,2,,,,,,6,1,3.3181,0,2,,,,,,7,1,3.2512,0,1,,,,,,8,1,145.9692,1,2,,,,,,9,1,2.8789,0,1,,,,,,10,1,3.0577,0,2,,,,,,11,1,3.0167,0,0,,,,,,12,1,6.8192,0,1,,,,,,13,1,3.2768,0,1,,,,,,14,1,4.321,0,0,,,,,,
19,0,1126,4475,0,5,s2,,1,3,p3,,2,0,target,,,,,,,,,,,,,,1,365,1459,0,4,s1,,1,0,target,,2,1,p1,,,,,,,,,,,,,,2,1085,4315,0,0,target,,1,3,p3,,2,4,s1,,,,,,,,,,,,,,3,160,640,0,0,target,,1,2,p2,,2,4,s1,,,,,,,,,,,,,,4,100,400,0,0,target,,1,2,p2,,2,4,s1,,,,,,,,,,,,,,5,717,2862,0,4,s2,,1,0,target,,2,2,p2,,,,,,,,,,,,,,6,431,1723,0,1,p1,,1,5,s2,,2,0,target,,,,,,,,,,,,,,7,678,2707,0,3,s2,,1,0,target,,2,1,p1,,,,,,,,,,,,,,8,664,2651,0,1,p1,,1,0,target,,2,3,s2,,,,,,,,,,,,,,9,427,1707,0,4,s1,,1,0,target,,2,3,p3,,,,,,,,,,,,,,10,403,1611,0,0,target,,1,1,p1,,2,4,s1,,,,,,,,,,,,,,11,917,3650,0,0,target,,1,1,p1,,2,3,s1,,,,,,,,,,,,,,12,905,3602,0,3,s1,,1,2,p2,,2,0,target,,,,,,,,,,,,,,13,83,332,0,4,s2,,1,0,target,,2,1,p1,,,,,,,,,,,,,,14,299,1195,0,3,p3,,1,0,target,,2,4,s1,,,,,,,,,,,,,,0,0,5.2484,0,0,2,,,,,1,1,5.8289,0,1,,,,,,2,1,2.8832,0,0,,,,,,3,1,2.9578,0,0,,,,,,4,1,2.7513,0,0,,,,,,5,1,3.0902,0,1,,,,,,6,1,3.7732,0,2,,,,,,7,1,9.5703,0,1,,,,,,8,1,5.0222,0,1,,,,,,9,1,5.1071,0,1,,,,,,10,0,168.2901,0,2,0,,,,,11,1,2.6312,0,0,,,,,,12,1,3.188,0,2,,,,,,13,1,4.1875,0,1,,,,,,14,1,3.0364,0,1,,,,,,
