block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,
2,2016-08-04 14:25:50,lamb,lamb,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,gun,gun,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,men,men,noun_1syll_word,Word,NoNoise,0,0.1,2,,,,,,0,,,,,
2,2016-08-04 14:25:50,The crowd,crowd,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
2,2016-08-04 14:25:50,cake,cake,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
2,2016-08-04 14:25:50,The smoke,smoke,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
2,2016-08-04 14:25:50,smoke,smoke,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,The egg,egg,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,garden,garden,noun_2syll_word,Word,NoNoise,0,0.1,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,the fly,fly,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,The bell,bell,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,farm,farm,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,snow,snow,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
2,2016-08-04 14:25:50,body,body,noun_2syll_word,Word,NoNoise,0,0.1,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The pan,pan,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
3,2016-08-04 18:29:46,sheep,sheep,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,student,student,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,the skin,skin,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The kid,kid,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The student,student,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The cloud,cloud,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
3,2016-08-04 18:29:46,The meal,meal,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,chocolate,chocolate,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The band,band,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,art,art,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The net,net,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
3,2016-08-04 18:29:46,The river,river,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,clove,clove,noun_1syll_word,Word,NoNoise,1,0.2661,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,grin,grin,noun_1syll_word,Word,NoNoise,1,0.2339,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,phone,phone,noun_1syll_word,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,stairs,stairs,noun_1syll_word,Word,NoNoise,1,0.1643,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,land,land,noun_1syll_word,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,fire,fire,noun_1syll_word,Word,NoNoise,1,0.1,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,fort,fort,noun_1syll_word,Word,NoNoise,1,0.1964,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,cuff,cuff,noun_1syll_word,Word,NoNoise,1,0.2286,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,gnome,gnome,noun_1syll_word,Word,NoNoise,1,0.2286,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,sack,sack,noun_1syll_word,Word,NoNoise,1,0.1643,2,,,,,,0,,,,,
4,2016-08-04 18:37:18,point,point,noun_1syll_word,Word,NoNoise,1,0.2125,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,a curve,curve,noun_1syll_phrase,Word,NoNoise,1,0.2339,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,the hoe,hoe,noun_1syll_phrase,Word,NoNoise,1,0.2607,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,The tree,tree,noun_1syll_phrase,Word,NoNoise,1,0.1322,2,,,,,,1,,,,,
4,2016-08-04 18:37:18,The head,head,noun_1syll_phrase,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,cake,cake,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
5,2016-08-04 18:45:46,woman,woman,noun_2syll_word,Word,NoNoise,0,0.1375,2,,,,,,0,,,,,
5,2016-08-04 18:45:46,farm,farm,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
5,2016-08-04 18:45:46,boat,boat,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,bus,bus,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,The finger,finger,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,The railway,railway,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,village,village,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,lamb,lamb,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,the seat,seat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
5,2016-08-04 18:45:46,air,air,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,0,,,,,
5,2016-08-04 18:45:46,blood,blood,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,The metal,metal,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,The dinner,dinner,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
5,2016-08-04 18:45:46,The ring,ring,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,world,world,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The cloud,cloud,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The net,net,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The river,river,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,sheep,sheep,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,ice,ice,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The lovely butterfly,butterfly,noun_attributive,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,coffee,coffee,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,art,art,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The kid,kid,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,pen,pen,noun_1syll_word,Word,NoNoise,0,0.1643,2,,,,,,0,,,,,
6,2016-08-04 18:54:05,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
6,2016-08-04 18:54:05,The band,band,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,oven,oven,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,farm,farm,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,a lamp,lamp,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,prison,prison,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,The student,student,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,The wine,wine,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,boat,boat,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,The dinner,dinner,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,radio,radio,noun_3syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,blood,blood,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
7,2016-08-05 10:38:21,the throne,throne,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,air,air,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,woman,woman,noun_2syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,crack,crack,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
7,2016-08-05 10:38:21,chocolate,chocolate,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,The game,game,noun_1syll_phrase,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,The bank,bank,noun_1syll_phrase,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,the watch,watch,noun_1syll_phrase,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,The group,group,noun_1syll_phrase,Word,NoNoise,1,0.1375,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,The news,news,noun_1syll_phrase,Word,NoNoise,1,0.2125,2,,,,,,0,,,,,
8,2016-08-05 10:53:18,The dirt,dirt,noun_1syll_phrase,Word,NoNoise,1,0.1643,2,,,,,,0,,,,,
8,2016-08-05 10:53:18,The crown,crown,noun_1syll_phrase,Word,NoNoise,1,0.1322,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,bottle,bottle,noun_2syll_word,Word,NoNoise,1,0.1322,2,,,,,,0,,,,,
8,2016-08-05 10:53:18,kitchen,kitchen,noun_2syll_word,Word,NoNoise,1,0.1,2,,,,,,0,,,,,
8,2016-08-05 10:53:18,flares,flares,noun_2syll_word,Word,NoNoise,1,0.2286,2,,,,,,0,,,,,
8,2016-08-05 10:53:18,hour,hour,noun_2syll_word,Word,NoNoise,1,0.2125,2,,,,,,0,,,,,
8,2016-08-05 10:53:18,the socket,socket,noun_2syll_phrase,Word,NoNoise,1,0.2661,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,The father,father,noun_2syll_phrase,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,The castle,castle,noun_2syll_phrase,Word,NoNoise,1,0.1322,2,,,,,,1,,,,,
8,2016-08-05 10:53:18,a carrot,carrot,noun_2syll_phrase,Word,NoNoise,1,0.1643,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,coffee,coffee,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,sword,sword,noun_1syll_word,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,The sugar,sugar,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,world,world,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,The dad,dad,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,the seat,seat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
9,2016-08-05 11:05:34,The cream,cream,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,The net,net,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,the iron,iron,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,sheep,sheep,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
9,2016-08-05 11:05:34,The shoe,shoe,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,,,,,,0,,,,,
9,2016-08-05 11:05:34,music,music,noun_2syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
9,2016-08-05 11:05:34,The kid,kid,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,The hole (in a sock),hole,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
10,2016-08-05 11:13:14,bottle,bottle,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
10,2016-08-05 11:13:14,mould,mould,noun_1syll_word,Word,NoNoise,0,0.1643,2,,,,,,0,,,,,
10,2016-08-05 11:13:14,email,email,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
10,2016-08-05 11:13:14,art,art,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,the hat,hat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
10,2016-08-05 11:13:14,The ring,ring,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,lamb,lamb,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,boat,boat,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,The note,note,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
10,2016-08-05 11:13:14,blood,blood,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,The wine,wine,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,The suit,suit,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,crack,crack,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
10,2016-08-05 11:13:14,ferry,ferry,noun_2syll_word,Word,NoNoise,0,0.1643,2,,,,,,0,,,,,
11,2016-08-05 11:22:26,horn,horn,noun_1syll_word,Word,NoNoise,0,0.1643,2,,,,,,0,,,,,
11,2016-08-05 11:22:26,The pan,pan,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,coffee,coffee,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,army,army,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,the skin,skin,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,The meal,meal,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,The cream,cream,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,world,world,noun_1syll_word,Word,NoNoise,0,0.1375,2,,,,,,0,,,,,
11,2016-08-05 11:22:26,her grandma,grandma,noun_2syll_phrase,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,cake,cake,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,The cloud,cloud,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,bus,bus,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,The dinner,dinner,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
11,2016-08-05 11:22:26,radio,radio,noun_3syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,The party,party,noun_2syll_phrase,Word,NoNoise,1,0.175,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,an old rock,rock,noun_attributive,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,an old sock,sock,noun_attributive,Word,NoNoise,1,0.1964,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,The noisy bird,bird,noun_attributive,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,the old sailor,sailor,noun_attributive,Word,NoNoise,1,0.1964,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,the cute cub,cub,noun_attributive,Word,NoNoise,1,0.1964,2,,,,,,0,,,,,
12,2016-08-05 11:30:17,the warm hut,hut,noun_attributive,Word,NoNoise,1,0.2018,2,,,,,,0,,,,,
12,2016-08-05 11:30:17,the dramatic stage,stage,noun_attributive,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,the bright person,person,noun_attributive,Word,NoNoise,1,0.1,2,,,,,,0,,,,,
12,2016-08-05 11:30:17,the white fog,fog,noun_attributive,Word,NoNoise,1,0.1643,2,,,,,,0,,,,,
12,2016-08-05 11:30:17,the elaborate vest,vest,noun_attributive,Word,NoNoise,1,0.1964,2,,,,,,0,,,,,
12,2016-08-05 11:30:17,clove,clove,noun_1syll_word,Word,NoNoise,1,0.2661,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,grin,grin,noun_1syll_word,Word,NoNoise,1,0.2339,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,box,box,noun_1syll_word,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
12,2016-08-05 11:30:17,phone,phone,noun_1syll_word,Word,NoNoise,1,0.1,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,crack,crack,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,email,email,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
13,2016-08-05 11:37:52,The note,note,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,the hat,hat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,lock,lock,noun_1syll_word,Word,NoNoise,0,0.1643,2,,,,,,0,,,,,
13,2016-08-05 11:37:52,The railway,railway,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,The pig,pig,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,The band,band,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,The wine,wine,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,square,square,noun_1syll_word,Word,NoNoise,0,0.1697,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,bottle,bottle,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
13,2016-08-05 11:37:52,The suit,suit,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,The metal,metal,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
13,2016-08-05 11:37:52,The ticket,ticket,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
14,2016-08-05 11:45:27,prison,prison,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,The finger,finger,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,the pilot,pilot,noun_2syll_phrase,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,milk,milk,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
14,2016-08-05 11:45:27,woman,woman,noun_2syll_word,Word,NoNoise,0,0.1375,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,farm,farm,noun_1syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,army,army,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,The iron,iron,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,village,village,noun_2syll_word,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,The dish,dish,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,0,,,,,
14,2016-08-05 11:45:27,The sugar,sugar,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,,,,,,1,,,,,
14,2016-08-05 11:45:27,stamp,stamp,noun_1syll_word,Word,NoNoise,0,0.1643,2,,,,,,1,,,,,
