block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,
7,2016-10-26 16:59:39,hat,hat,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.2215,,,,
7,2016-10-26 16:59:39,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.2208,,,,
7,2016-10-26 16:59:39,The railway,railway,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.8261,,,,
8,2016-10-26 17:08:42,the eye,eye,noun_1syll_phrase,Word,NoNoise,1,0.1,2,p2,s2,,,,1,3.3683,,,,
8,2016-10-26 17:08:42,her hair,hair,noun_1syll_phrase,Word,NoNoise,1,0.1,2,s1,p3,,,,1,3.9609,,,,
8,2016-10-26 17:08:42,the map,map,noun_1syll_phrase,Word,NoNoise,1,0.1322,2,s2,p2,,,,1,6.3218,,,,
8,2016-10-26 17:08:42,the drain,drain,noun_1syll_phrase,Word,NoNoise,1,0.1643,2,s2,p2,,,,0,10.9831,the brain,p2,mp,
8,2016-10-26 17:08:42,The mind,mind,noun_1syll_phrase,Word,NoNoise,1,0.2125,2,p2,s2,,,,1,10.2923,,,,
8,2016-10-26 17:08:42,letter,letter,noun_2syll_word,Word,NoNoise,1,0.1322,2,p2,s1,,,,1,5.0219,,,,
8,2016-10-26 17:08:42,mother,mother,noun_2syll_word,Word,NoNoise,1,0.1,2,p1,s1,,,,1,5.607,,,,
8,2016-10-26 17:08:42,meeting,meeting,noun_2syll_word,Word,NoNoise,1,0.2125,2,s1,p2,,,,1,5.9869,,,,
8,2016-10-26 17:08:42,grater,grater,noun_2syll_word,Word,NoNoise,1,0.2286,2,p2,s1,,,,1,4.1305,,,,
8,2016-10-26 17:08:42,a staple,staple,noun_2syll_phrase,Word,NoNoise,1,0.2661,2,s1,p2,,,,0,7.8252,clip,s1,coord,
8,2016-10-26 17:08:42,a table,table,noun_2syll_phrase,Word,NoNoise,1,0.1,2,p2,s2,,,,1,5.879,,,,
8,2016-10-26 17:08:42,The window,window,noun_2syll_phrase,Word,NoNoise,1,0.1322,2,p1,s2,,,,1,4.3615,,,,
8,2016-10-26 17:08:42,The ladder,ladder,noun_2syll_phrase,Word,NoNoise,1,0.1643,2,p2,s1,,,,1,3.3429,,,,
8,2016-10-26 17:08:42,The summer,summer,noun_2syll_phrase,Word,NoNoise,1,0.175,2,p2,s1,,,,1,7.6716,,,,
8,2016-10-26 17:08:42,equipment,equipment,noun_3syll_word,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,10.0512,,,,
9,2016-10-26 19:43:15,bathroom,bathroom,noun_2syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,14.99,,,,
9,2016-10-26 19:43:15,driver,driver,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,7.612,,,,
9,2016-10-26 19:43:15,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,9.7481,,,,
9,2016-10-26 19:43:15,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.0898,,,,
9,2016-10-26 19:43:15,chocolate,chocolate,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,5.5014,,,,
9,2016-10-26 19:43:15,the shower,shower,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,5.6834,,,,
9,2016-10-26 19:43:15,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,4.4178,,,,
9,2016-10-26 19:43:15,university,university,noun_3syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,6.6722,,,,
9,2016-10-26 19:43:15,iron,iron,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.6114,,,,
9,2016-10-26 19:43:15,The oven,oven,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.2412,,,,
9,2016-10-26 19:43:15,The sheep,sheep,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,4.3633,,,,
9,2016-10-26 19:43:15,the lift,lift,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.9269,,,,
9,2016-10-26 19:43:15,The plant,plant,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,5.5313,,,,
9,2016-10-26 19:43:15,lock,lock,noun_1syll_word,Word,NoNoise,0,0.1643,2,p1,s2,,,,1,13.4184,,,,
9,2016-10-26 19:43:15,The juice,juice,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,s2,p1,,,,0,16.0476,The wine,s2,assoc,
10,2016-10-26 19:54:12,spot,spot,noun_2syll_word,Word,NoNoise,0,0.1375,2,p3,s1,,,,1,12.2312,,,,
10,2016-10-26 19:54:12,plane,plane,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.1082,,,,
10,2016-10-26 19:54:12,chicken,chicken,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.4056,,,,
10,2016-10-26 19:54:12,branch,branch,noun_1syll_word,Word,NoNoise,0,0.1643,2,s2,p3,,,,1,5.7396,,,,
10,2016-10-26 19:54:12,The daisy,daisy,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,4.4735,,,,
10,2016-10-26 19:54:12,clothes,clothes,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.4447,,,,
10,2016-10-26 19:54:12,The engine,engine,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,5.1997,,,,
10,2016-10-26 19:54:12,dinner,dinner,noun_2syll_word,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,5.5154,,,,
10,2016-10-26 19:54:12,The radio,radio,noun_3syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.7555,,,,
10,2016-10-26 19:54:12,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.0149,,,,
10,2016-10-26 19:54:12,The goose,goose,noun_2syll_phrase,Word,NoNoise,0,0.1643,2,p2,s2,,,,1,5.473,,,,
10,2016-10-26 19:54:12,finger,finger,noun_2syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.8288,,,,
10,2016-10-26 19:54:12,The bone,bone,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.5988,,,,
10,2016-10-26 19:54:12,bell,bell,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,12.1984,,,,
10,2016-10-26 19:54:12,mum,mum,noun_1syll_word,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,4.788,,,,
11,2016-10-26 20:02:07,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,4.1507,,,,
11,2016-10-26 20:02:07,women,women,noun_2syll_word,Word,NoNoise,0,0.1375,2,p2,s2,,,,1,3.4701,,,,
11,2016-10-26 20:02:07,The company,company,noun_3syll_phrase,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,7.5813,,,,
11,2016-10-26 20:02:07,knife,knife,noun_2syll_word,Word,NoNoise,0,0.1643,2,s2,p1,,,,1,3.6735,,,,
11,2016-10-26 20:02:07,The step,step,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p1,,,,1,7.8161,,,,
11,2016-10-26 20:02:07,The oven,oven,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.9771,,,,
11,2016-10-26 20:02:07,the shower,shower,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.2414,,,,
11,2016-10-26 20:02:07,The golf,golf,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,4.9825,,,,
11,2016-10-26 20:02:07,loo,loo,noun_1syll_word,Word,NoNoise,0,0.1643,2,s2,p3,,,,1,4.3413,,,,
11,2016-10-26 20:02:07,driver,driver,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.3584,,,,
11,2016-10-26 20:02:07,The note,note,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,9.7736,,,,
11,2016-10-26 20:02:07,chocolate,chocolate,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.6992,,,,
11,2016-10-26 20:02:07,bathroom,bathroom,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,8.9527,,,,
11,2016-10-26 20:02:07,The pan,pan,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,4.8592,,,,
11,2016-10-26 20:02:07,The boat,boat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,6.1597,,,,
12,2016-10-26 20:10:15,The museum,museum,noun_3syll_phrase,Word,NoNoise,1,0.1322,2,p1,s1,,,,0,16.5337,the skeleton (dinosaur),s1,assoc,
12,2016-10-26 20:10:15,the green tea,tea,noun_attributive,Word,NoNoise,1,0.1,2,p1,s2,,,,1,8.7104,,,,
12,2016-10-26 20:10:15,the brown saucer,saucer,noun_attributive,Word,NoNoise,1,0.1964,2,p2,s2,,,,0,11.9748,the brown mug,s2,assoc,
12,2016-10-26 20:10:15,The simple rug,rug,noun_attributive,Word,NoNoise,1,0.1964,2,s1,p3,,,,1,4.7328,,,,
12,2016-10-26 20:10:15,The white cup,cup,noun_attributive,Word,NoNoise,1,0.1,2,p3,s2,,,,0,14.1268,the white jug,s2,coord,
12,2016-10-26 20:10:15,a modest herd,herd,noun_attributive,Word,NoNoise,1,0.2018,2,s2,p2,,,,1,5.3144,,,,
12,2016-10-26 20:10:15,the boring ground,ground,noun_attributive,Word,NoNoise,1,0.1,2,s2,p2,,,,0,19.2959,the boring grass,s2,assoc,
12,2016-10-26 20:10:15,the big city,city,noun_attributive,Word,NoNoise,1,0.1,2,s2,p1,,,,1,5.1793,,,,
12,2016-10-26 20:10:15,the big toe,toe,noun_attributive,Word,NoNoise,1,0.1643,2,s1,p1,,,,1,6.5177,,,,
12,2016-10-26 20:10:15,the important grain,grain,noun_attributive,Word,NoNoise,1,0.1964,2,p3,s2,,,,1,4.4245,,,,
12,2016-10-26 20:10:15,the brown couch,couch,noun_attributive,Word,NoNoise,1,0.1964,2,p2,s1,,,,0,19.2609,the brown chair,s1,coord,
12,2016-10-26 20:10:15,flake,flake,noun_1syll_word,Word,NoNoise,1,0.2661,2,s2,p2,,,,1,7.8356,,,,
12,2016-10-26 20:10:15,maze,maze,noun_1syll_word,Word,NoNoise,1,0.2339,2,s2,p1,,,,1,3.999,,,,
12,2016-10-26 20:10:15,car,car,noun_1syll_word,Word,NoNoise,1,0.1,2,s2,p1,,,,1,4.1463,,,,
12,2016-10-26 20:10:15,fork,fork,noun_1syll_word,Word,NoNoise,1,0.1964,2,p2,s2,,,,0,29.3636,pork,p2,mp,
