block idx,date start,challenge item name,lexical item name,linguistic category,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,
0,2016-11-03 12:40:26,the clothes,clothes,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,25.1003,,,,
0,2016-11-03 12:40:26,building,building,noun_2syll_word,Word,NoNoise,0,0.1,2,s2,p1,,,,1,8.354,,,,
0,2016-11-03 12:40:26,baby,baby,noun_2syll_word,Word,NoNoise,0,0.1,2,p1,s2,,,,1,3.834,,,,
0,2016-11-03 12:40:26,egg,egg,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.5926,,,,
0,2016-11-03 12:40:26,neck,neck,noun_1syll_word,Word,NoNoise,0,0.1,2,s2,p2,,,,1,18.3337,,,,
0,2016-11-03 12:40:26,boat,boat,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.8202,,,,
0,2016-11-03 12:40:26,ship,ship,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.7586,,,,
0,2016-11-03 12:40:26,note,note,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,6.8829,,,,
0,2016-11-03 12:40:26,picture,picture,noun_2syll_word,Word,NoNoise,0,0.1,2,p3,s1,,,,0,30.7024,camera,s1,assoc,
0,2016-11-03 12:40:26,people,people,noun_2syll_word,Word,NoNoise,0,0.1,2,s1,p2,,,,1,4.6233,,,,
0,2016-11-03 12:40:26,page,page,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,7.365,,,,
0,2016-11-03 12:40:26,house,house,noun_1syll_word,Word,NoNoise,0,0.1,2,p1,s1,,,,1,4.3638,,,,
0,2016-11-03 12:40:26,body,body,noun_2syll_word,Word,NoNoise,0,0.1,2,s1,p2,,,,1,7.2746,,,,
0,2016-11-03 12:40:26,hole (in a sock),hole,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,0,35.8902,hose,p3,mp,
0,2016-11-03 12:40:26,snow,snow,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,9.1327,,,,
1,2016-11-03 12:50:22,hat,hat,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.2634,,,,
1,2016-11-03 12:50:22,The stone,stone,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,5.5363,,,,
1,2016-11-03 12:50:22,the glass,glass,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,5.4228,,,,
1,2016-11-03 12:50:22,The meat,meat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.7632,,,,
1,2016-11-03 12:50:22,card,card,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.3738,,,,
1,2016-11-03 12:50:22,The screen,screen,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,27.3212,,,,
1,2016-11-03 12:50:22,brain,brain,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,3.4979,,,,
1,2016-11-03 12:50:22,railway,railway,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,5.0559,,,,
1,2016-11-03 12:50:22,cloud,cloud,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s2,,,,0,39.4912,rainfall,s2,assoc,
1,2016-11-03 12:50:22,crowd,crowd,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,66.0331,,,,
1,2016-11-03 12:50:22,The bike,bike,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,5.598,,,,
1,2016-11-03 12:50:22,record,record,noun_2syll_word,Word,NoNoise,0,0.1375,2,p2,s2,,,,1,7.2791,,,,
1,2016-11-03 12:50:22,The kid,kid,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,7.3109,,,,
1,2016-11-03 12:50:22,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,5.4015,,,,
1,2016-11-03 12:50:22,The match,match,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p1,,,,1,3.9589,,,,
2,2016-11-03 13:08:01,oil,oil,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.279,,,,
2,2016-11-03 13:08:01,net,net,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,20.7371,,,,
2,2016-11-03 13:08:01,the pound,pound,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s2,,,,0,50.2967,the dollar note,s2,coord,
2,2016-11-03 13:08:01,The mouth,mouth,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,5.9483,,,,
2,2016-11-03 13:08:01,The finger,finger,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,13.8175,,,,
2,2016-11-03 13:08:01,mouth,mouth,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,7.8313,,,,
2,2016-11-03 13:08:01,The king,king,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p1,,,,1,4.1326,,,,
2,2016-11-03 13:08:01,army,army,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,0,25.1614,gun,s2,assoc,
2,2016-11-03 13:08:01,crack,crack,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,54.5856,,,,
2,2016-11-03 13:08:01,The vehicle,vehicle,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,13.732,,,,
2,2016-11-03 13:08:01,The orange,orange,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.741,,,,
2,2016-11-03 13:08:01,mum,mum,noun_1syll_word,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,5.1816,,,,
2,2016-11-03 13:08:01,the eye,eye,noun_1syll_phrase,Word,NoNoise,0,0.1,2,p2,s1,,,,1,4.6547,,,,
2,2016-11-03 13:08:01,dinner,dinner,noun_2syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.3549,,,,
2,2016-11-03 13:08:01,sugar,sugar,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,4.8193,,,,
3,2016-11-03 13:37:32,page,page,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,5.0853,,,,
3,2016-11-03 13:37:32,The match,match,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,3.554,,,,
3,2016-11-03 13:37:32,the bus,bus,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.1224,,,,
3,2016-11-03 13:37:32,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,4.9169,,,,
3,2016-11-03 13:37:32,The plant,plant,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.4288,,,,
3,2016-11-03 13:37:32,the lift,lift,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.0917,,,,
3,2016-11-03 13:37:32,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,4.5142,,,,
3,2016-11-03 13:37:32,the glass,glass,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,5.2436,,,,
3,2016-11-03 13:37:32,The step,step,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p3,,,,0,8.8705,The ladder,s2,assoc,
3,2016-11-03 13:37:32,hat,hat,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.7785,,,,
3,2016-11-03 13:37:32,brain,brain,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.255,,,,
3,2016-11-03 13:37:32,card,card,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.5566,,,,
3,2016-11-03 13:37:32,The email,email,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.6697,,,,
3,2016-11-03 13:37:32,The duck,duck,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.3109,,,,
3,2016-11-03 13:37:32,railway,railway,noun_2syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.4039,,,,
4,2016-11-03 22:38:58,flake,flake,noun_1syll_word,Word,NoNoise,1,0.2661,2,p2,s1,,,,0,13.3455,wafer,s1,coord,
4,2016-11-03 22:38:58,maze,maze,noun_1syll_word,Word,NoNoise,1,0.2339,2,p1,s2,,,,0,11.6922,map,s2,coord,
4,2016-11-03 22:38:58,car,car,noun_1syll_word,Word,NoNoise,1,0.1,2,s2,p2,,,,1,3.3809,,,,
4,2016-11-03 22:38:58,fork,fork,noun_1syll_word,Word,NoNoise,1,0.1964,2,s2,p1,,,,0,16.2778,cork,p1,mp,
4,2016-11-03 22:38:58,street,street,noun_1syll_word,Word,NoNoise,1,0.1,2,p1,s1,,,,1,3.2531,,,,
4,2016-11-03 22:38:58,heart,heart,noun_1syll_word,Word,NoNoise,1,0.1,2,s1,p2,,,,1,5.8456,,,,
4,2016-11-03 22:38:58,rain,rain,noun_1syll_word,Word,NoNoise,1,0.1,2,p2,s2,,,,1,4.602,,,,
4,2016-11-03 22:38:58,hares,hares,noun_1syll_word,Word,NoNoise,1,0.2286,2,p3,s1,,,,0,25.4748,stairs,p3,mp,
4,2016-11-03 22:38:58,dream,dream,noun_1syll_word,Word,NoNoise,1,0.2125,2,p2,s1,,,,1,5.3754,,,,
4,2016-11-03 22:38:58,silk,silk,noun_1syll_word,Word,NoNoise,1,0.1643,2,s1,p1,,,,1,10.2403,,,,
4,2016-11-03 22:38:58,lump,lump,noun_1syll_word,Word,NoNoise,1,0.1643,2,s2,p1,,,,1,4.6258,,,,
4,2016-11-03 22:38:58,splint,splint,noun_1syll_word,Word,NoNoise,1,0.2286,2,p2,s2,,,,1,5.2346,,,,
4,2016-11-03 22:38:58,the drip,drip,noun_1syll_phrase,Word,NoNoise,1,0.2339,2,s2,p2,,,,0,10.0841,the tap,s2,assoc,
4,2016-11-03 22:38:58,the scab,scab,noun_1syll_phrase,Word,NoNoise,1,0.2607,2,s1,p1,,,,0,9.1027,the mole,s1,coord,
4,2016-11-03 22:38:58,The drink,drink,noun_1syll_phrase,Word,NoNoise,1,0.1,2,p2,s2,,,,1,5.9897,,,,
5,2016-11-03 22:44:47,a tooth,tooth,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,4.7834,,,,
5,2016-11-03 22:44:47,The sheep,sheep,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.7041,,,,
5,2016-11-03 22:44:47,net,net,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,5.125,,,,
5,2016-11-03 22:44:47,The screen,screen,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,4.5875,,,,
5,2016-11-03 22:44:47,The meat,meat,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.2192,,,,
5,2016-11-03 22:44:47,The vehicle,vehicle,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.53,,,,
5,2016-11-03 22:44:47,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.6039,,,,
5,2016-11-03 22:44:47,The kid,kid,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,8.7613,,,,
5,2016-11-03 22:44:47,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,7.8693,,,,
5,2016-11-03 22:44:47,The stone,stone,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.4671,,,,
5,2016-11-03 22:44:47,The king,king,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,3.068,,,,
5,2016-11-03 22:44:47,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,0,13.6155,The bowl,p3,mp,
5,2016-11-03 22:44:47,pence,pence,noun_1syll_word,Word,NoNoise,0,0.1643,2,s2,p3,,,,1,6.5384,,,,
5,2016-11-03 22:44:47,The chocolate,chocolate,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,7.7954,,,,
5,2016-11-03 22:44:47,The bike,bike,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,4.4579,,,,
6,2016-11-03 22:49:24,The duck,duck,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.9977,,,,
6,2016-11-03 22:49:24,The daisy,daisy,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.6818,,,,
6,2016-11-03 22:49:24,page,page,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,4.6149,,,,
6,2016-11-03 22:49:24,the bus,bus,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.5095,,,,
6,2016-11-03 22:49:24,The mask,mask,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,s2,p2,,,,1,4.2893,,,,
6,2016-11-03 22:49:24,plane,plane,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.5552,,,,
6,2016-11-03 22:49:24,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.5795,,,,
6,2016-11-03 22:49:24,The plant,plant,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.0901,,,,
6,2016-11-03 22:49:24,band,band,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.6932,,,,
6,2016-11-03 22:49:24,The step,step,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s2,p2,,,,1,4.3743,,,,
6,2016-11-03 22:49:24,pen,pen,noun_1syll_word,Word,NoNoise,0,0.1643,2,s2,p2,,,,1,5.0804,,,,
6,2016-11-03 22:49:24,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,3.6576,,,,
6,2016-11-03 22:49:24,The email,email,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,5.2539,,,,
6,2016-11-03 22:49:24,the lift,lift,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.8734,,,,
6,2016-11-03 22:49:24,The mouth,mouth,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,0,7.7806,The mouse,p2,mp,
7,2016-11-03 22:54:44,brain,brain,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.0951,,,,
7,2016-11-03 22:54:44,The pan,pan,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,7.8566,,,,
7,2016-11-03 22:54:44,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,s2,p1,,,,1,3.9868,,,,
7,2016-11-03 22:54:44,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.394,,,,
7,2016-11-03 22:54:44,the brother,brother,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,4.3025,,,,
7,2016-11-03 22:54:44,stamp,stamp,noun_1syll_word,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,3.3772,,,,
7,2016-11-03 22:54:44,mum,mum,noun_1syll_word,Word,NoNoise,0,0.1375,2,p3,s2,,,,1,3.9743,,,,
7,2016-11-03 22:54:44,The sheep,sheep,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,2.993,,,,
7,2016-11-03 22:54:44,hat,hat,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,2.973,,,,
7,2016-11-03 22:54:44,net,net,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,2.9449,,,,
7,2016-11-03 22:54:44,The plane,plane,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,2.9322,,,,
7,2016-11-03 22:54:44,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.7585,,,,
7,2016-11-03 22:54:44,the sauce,sauce,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,5.6171,,,,
7,2016-11-03 22:54:44,the horn,horn,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,p1,s2,,,,0,8.9764,the hoof,s2,coord,
7,2016-11-03 22:54:44,the glass,glass,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,0,8.6076,the pot,s2,coord,
8,2016-11-03 22:59:54,her hair,hair,noun_1syll_phrase,Word,NoNoise,1,0.1,2,p2,s2,,,,1,4.5295,,,,
8,2016-11-03 22:59:54,The town,town,noun_1syll_phrase,Word,NoNoise,1,0.1,2,p1,s1,,,,1,3.8455,,,,
8,2016-11-03 22:59:54,the map,map,noun_1syll_phrase,Word,NoNoise,1,0.1322,2,p2,s2,,,,0,9.2553,the compass,s2,assoc,
8,2016-11-03 22:59:54,the drain,drain,noun_1syll_phrase,Word,NoNoise,1,0.1643,2,p2,s2,,,,1,5.8896,,,,
8,2016-11-03 22:59:54,The mind,mind,noun_1syll_phrase,Word,NoNoise,1,0.2125,2,s2,p1,,,,1,3.7266,,,,
8,2016-11-03 22:59:54,letter,letter,noun_2syll_word,Word,NoNoise,1,0.1322,2,s1,p1,,,,1,3.6862,,,,
8,2016-11-03 22:59:54,mother,mother,noun_2syll_word,Word,NoNoise,1,0.1,2,p2,s1,,,,1,5.2948,,,,
8,2016-11-03 22:59:54,meeting,meeting,noun_2syll_word,Word,NoNoise,1,0.2125,2,p2,s1,,,,1,4.1936,,,,
8,2016-11-03 22:59:54,grater,grater,noun_2syll_word,Word,NoNoise,1,0.2286,2,p3,s2,,,,1,5.4604,,,,
8,2016-11-03 22:59:54,a staple,staple,noun_2syll_phrase,Word,NoNoise,1,0.2661,2,s1,p1,,,,1,4.3296,,,,
8,2016-11-03 22:59:54,a table,table,noun_2syll_phrase,Word,NoNoise,1,0.1,2,s2,p2,,,,1,6.242,,,,
8,2016-11-03 22:59:54,The window,window,noun_2syll_phrase,Word,NoNoise,1,0.1322,2,s2,p3,,,,1,3.67,,,,
8,2016-11-03 22:59:54,The ladder,ladder,noun_2syll_phrase,Word,NoNoise,1,0.1643,2,p2,s1,,,,1,3.7792,,,,
8,2016-11-03 22:59:54,The summer,summer,noun_2syll_phrase,Word,NoNoise,1,0.175,2,p1,s1,,,,1,5.2495,,,,
8,2016-11-03 22:59:54,equipment,equipment,noun_3syll_word,Word,NoNoise,1,0.1322,2,p1,s1,,,,1,8.9662,,,,
9,2016-11-03 23:05:36,forest,forest,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,5.5553,,,,
9,2016-11-03 23:05:36,card,card,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.477,,,,
9,2016-11-03 23:05:36,shoe,shoe,noun_1syll_word,Word,NoNoise,0,0.1643,2,s2,p3,,,,1,9.6832,,,,
9,2016-11-03 23:05:36,band,band,noun_1syll_word,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.9645,,,,
9,2016-11-03 23:05:36,The king,king,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s1,p2,,,,1,2.8921,,,,
9,2016-11-03 23:05:36,The pet,pet,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,s1,p2,,,,1,8.061,,,,
9,2016-11-03 23:05:36,bathroom,bathroom,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,6.8345,,,,
9,2016-11-03 23:05:36,the cook,cook,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s1,p2,,,,1,3.46,,,,
9,2016-11-03 23:05:36,railway,railway,noun_2syll_word,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.68,,,,
9,2016-11-03 23:05:36,apple,apple,noun_2syll_word,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.3004,,,,
9,2016-11-03 23:05:36,air,air,noun_1syll_word,Word,NoNoise,0,0.1375,2,p3,s2,,,,1,5.0201,,,,
9,2016-11-03 23:05:36,map,map,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,0,7.5571,compass,s2,assoc,
9,2016-11-03 23:05:36,The mate,mate,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p3,s2,,,,0,17.8219,The crate,p3,mp,
9,2016-11-03 23:05:36,The village,village,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.0652,,,,
9,2016-11-03 23:05:36,paper,paper,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,5.5428,,,,
10,2016-11-03 23:10:28,The roll,roll,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p1,,,,0,10.1289,The bread,s2,assoc,
10,2016-11-03 23:10:28,cream,cream,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.3843,,,,
10,2016-11-03 23:10:28,chair,chair,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.2299,,,,
10,2016-11-03 23:10:28,ring,ring,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.4916,,,,
10,2016-11-03 23:10:28,The sheep,sheep,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.3566,,,,
10,2016-11-03 23:10:28,a bathroom,bathroom,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,7.2625,,,,
10,2016-11-03 23:10:28,The women,women,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,4.086,,,,
10,2016-11-03 23:10:28,knife,knife,noun_2syll_word,Word,NoNoise,0,0.1643,2,s2,p2,,,,1,3.482,,,,
10,2016-11-03 23:10:28,the spot,spot,noun_2syll_phrase,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,3.8814,,,,
10,2016-11-03 23:10:28,the sauce,sauce,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.3337,,,,
10,2016-11-03 23:10:28,The iron,iron,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.9949,,,,
10,2016-11-03 23:10:28,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,s2,p2,,,,0,6.8991,suitcase,s2,assoc,
10,2016-11-03 23:10:28,The match,match,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,5.0385,,,,
10,2016-11-03 23:10:28,the soap,soap,noun_1syll_phrase,Word,NoNoise,0,0.1643,2,p3,s1,,,,1,4.5264,,,,
10,2016-11-03 23:10:28,The plane,plane,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.4861,,,,
11,2016-11-03 23:15:21,blood,blood,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.5358,,,,
11,2016-11-03 23:15:21,air,air,noun_1syll_word,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,6.1211,,,,
11,2016-11-03 23:15:21,note,note,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.0246,,,,
11,2016-11-03 23:15:21,her grandma,grandma,noun_2syll_phrase,Word,NoNoise,0,0.1643,2,p1,s2,,,,1,4.2194,,,,
11,2016-11-03 23:15:21,passport,passport,noun_2syll_word,Word,NoNoise,0,0.1643,2,p3,s1,,,,1,3.829,,,,
11,2016-11-03 23:15:21,the pound,pound,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,5.259,,,,
11,2016-11-03 23:15:21,sugar,sugar,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,5.5357,,,,
11,2016-11-03 23:15:21,The oil,oil,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.4184,,,,
11,2016-11-03 23:15:21,The duck,duck,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.3371,,,,
11,2016-11-03 23:15:21,The step,step,noun_1syll_phrase,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,2.962,,,,
11,2016-11-03 23:15:21,oven,oven,noun_2syll_word,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.1525,,,,
11,2016-11-03 23:15:21,The vehicle,vehicle,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.9213,,,,
11,2016-11-03 23:15:21,suit,suit,noun_1syll_word,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.182,,,,
11,2016-11-03 23:15:21,the bus,bus,noun_1syll_phrase,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.0023,,,,
11,2016-11-03 23:15:21,The email,email,noun_2syll_phrase,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.3692,,,,
12,2016-11-03 23:20:29,The museum,museum,noun_3syll_phrase,Word,NoNoise,1,0.1322,2,p2,s1,,,,0,7.9123,the skeleton (dinosaur),s1,assoc,
12,2016-11-03 23:20:29,the green tea,tea,noun_attributive,Word,NoNoise,1,0.1,2,p1,s1,,,,0,7.1798,the green kettle,s1,assoc,
12,2016-11-03 23:20:29,the brown saucer,saucer,noun_attributive,Word,NoNoise,1,0.1964,2,p2,s2,,,,1,8.2708,,,,
12,2016-11-03 23:20:29,The simple rug,rug,noun_attributive,Word,NoNoise,1,0.1964,2,s1,p1,,,,0,7.1197,The simple bug,p1,mp,
12,2016-11-03 23:20:29,The white cup,cup,noun_attributive,Word,NoNoise,1,0.1,2,s2,p3,,,,0,13.2133,the white jug,s2,coord,
12,2016-11-03 23:20:29,a modest herd,herd,noun_attributive,Word,NoNoise,1,0.2018,2,p1,s2,,,,0,11.5128,a modest beard,p1,distant,
12,2016-11-03 23:20:29,the boring ground,ground,noun_attributive,Word,NoNoise,1,0.1,2,p2,s1,,,,1,7.3729,,,,
12,2016-11-03 23:20:29,the big city,city,noun_attributive,Word,NoNoise,1,0.1,2,s1,p3,,,,1,3.627,,,,
12,2016-11-03 23:20:29,the big toe,toe,noun_attributive,Word,NoNoise,1,0.1643,2,p3,s2,,,,1,4.5672,,,,
12,2016-11-03 23:20:29,the important grain,grain,noun_attributive,Word,NoNoise,1,0.1964,2,s1,p3,,,,1,3.5729,,,,
12,2016-11-03 23:20:29,the brown couch,couch,noun_attributive,Word,NoNoise,1,0.1964,2,s2,p2,,,,1,5.5608,,,,
12,2016-11-03 23:20:29,flake,flake,noun_1syll_word,Word,NoNoise,1,0.2661,2,p2,s1,,,,0,6.6273,wafer,s1,coord,
12,2016-11-03 23:20:29,maze,maze,noun_1syll_word,Word,NoNoise,1,0.2339,2,p2,s2,,,,1,4.2059,,,,
12,2016-11-03 23:20:29,car,car,noun_1syll_word,Word,NoNoise,1,0.1,2,s1,p1,,,,1,3.2674,,,,
12,2016-11-03 23:20:29,fork,fork,noun_1syll_word,Word,NoNoise,1,0.1964,2,p1,s2,,,,1,5.3693,,,,
13,2016-11-04 08:52:40,lady,lady,noun_2syll_word,Word,NoNoise,0,0.1375,2,s2,p1,,,,1,4.7984,,,,
13,2016-11-04 08:52:40,bag,bag,noun_1syll_word,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.8695,,,,
